generation,fitness,num_collisions
1248,1485.915000,4011
1249,1344.810000,4651
1250,1446.200000,4560
1251,1467.665000,4431
1252,1491.880000,4258
1253,1493.460000,4327
1254,1421.010000,6260
1255,1554.070000,3922
1256,1465.815000,4320
1257,1537.200000,3955
1258,1449.270000,4651
1259,1514.280000,4291
1260,1485.570000,4139
1261,1470.415000,4648
1262,1426.095000,4445
1263,1304.970000,5128
1264,1478.475000,4152
1265,1427.805000,4554
1266,1415.185000,6296
1267,1437.900000,4378
1268,1518.385000,3910
1269,1546.275000,4213
1270,1467.505000,4994
1271,1455.180000,4950
1272,1408.405000,4511
1273,1398.380000,4555
1274,1392.480000,4490
1275,1436.100000,4671
1276,1429.585000,4451
1277,1602.645000,3722
1278,1534.965000,4094
1279,1528.875000,4036
1280,1353.640000,4847
1281,1461.915000,4414
1282,1384.755000,22648
1283,1471.350000,4301
1284,1437.695000,4418
1285,1466.405000,4146
1286,1517.525000,4199
1287,1430.615000,4385
1288,1365.110000,4725
1289,1399.100000,5664
1290,1423.325000,4528
1291,1350.225000,6270
1292,1463.740000,4312
1293,1445.665000,4333
1294,1430.550000,4306
1295,1488.555000,4113
1296,1545.790000,3643
1297,1437.225000,4644
1298,1474.400000,3951
1299,1417.165000,4444
1300,1568.045000,3768
1301,1449.185000,4348
1302,1419.265000,4321
1303,1401.065000,4560
1304,1339.845000,5098
1305,1455.575000,4382
1306,1484.690000,4121
1307,1441.180000,4051
1308,1297.055000,6739
1309,1476.645000,4279
1310,1388.250000,5065
1311,1435.535000,5224
1312,1454.265000,4232
1313,1502.270000,4243
1314,1463.955000,3884
1315,1349.915000,5484
1316,1409.115000,4499
1317,1468.610000,4266
1318,1516.605000,4364
1319,1425.170000,4408
1320,1471.670000,4380
1321,1410.275000,4695
1322,1404.270000,4469
1323,1375.200000,4620
1324,1416.600000,4735
1325,1468.355000,4127
1326,1429.965000,4341
1327,1435.530000,4409
1328,1420.040000,4375
1329,1466.695000,4131
1330,1343.190000,4991
1331,1500.135000,4101
1332,1552.850000,4204
1333,1428.200000,4986
1334,1516.515000,4087
1335,1517.475000,3978
1336,1400.235000,4459
1337,1411.420000,4497
1338,1402.265000,4584
1339,1333.160000,4859
1340,1420.960000,4657
1341,1572.705000,3820
1342,1466.760000,4203
1343,1445.765000,4384
1344,1330.765000,4940
1345,1413.195000,4664
1346,1407.040000,4691
1347,1384.855000,6313
1348,1475.045000,4146
1349,1425.700000,4489
1350,1487.960000,4049
1351,1369.395000,4420
1352,1408.345000,4386
1353,1448.595000,4143
1354,1477.505000,4102
1355,1430.535000,4605
1356,1348.830000,4749
1357,1514.495000,3960
1358,1454.965000,4347
1359,1386.495000,4730
1360,1384.055000,5437
1361,1417.440000,4345
1362,1535.420000,3685
1363,1477.805000,4148
1364,1435.745000,4572
1365,1414.280000,4740
1366,1386.685000,4800
1367,1434.970000,4398
1368,1486.150000,4201
1369,1515.330000,4060
1370,1444.365000,4521
1371,1393.025000,4527
1372,1412.595000,7006
1373,1318.390000,4986
1374,1418.620000,4478
1375,1444.705000,4268
1376,1519.675000,4589
1377,1570.855000,3958
1378,1335.340000,4882
1379,1388.190000,4499
1380,1386.160000,23380
1381,1284.270000,5360
1382,1417.175000,4432
1383,1340.360000,4741
1384,1524.315000,4085
1385,1459.335000,4189
1386,1421.905000,4323
1387,1436.945000,4444
1388,1428.400000,4472
1389,1399.015000,4561
1390,1352.775000,4554
1391,1465.090000,4323
1392,1434.280000,4612
1393,1505.100000,4194
1394,1411.845000,4378
1395,1435.930000,4383
1396,1453.925000,4255
1397,1400.545000,5824
1398,1582.450000,3985
1399,1442.110000,4421
1400,1398.370000,4457
1401,1472.160000,4263
1402,1432.785000,4436
1403,1498.220000,4206
1404,1557.595000,4003
1405,1453.670000,5431
1406,1475.330000,4167
1407,1513.075000,4088
1408,1414.345000,4692
1409,1552.855000,3827
1410,1408.510000,4356
1411,1391.865000,4615
1412,1376.870000,5461
1413,1461.455000,4296
1414,1403.250000,4493
1415,1434.655000,4411
1416,1518.625000,3905
1417,1387.630000,4493
1418,1370.320000,4714
1419,1521.125000,3972
1420,1389.410000,4360
1421,1428.235000,4361
1422,1454.595000,4159
1423,1461.880000,4101
1424,1407.735000,6114
1425,1456.740000,4139
1426,1551.545000,3875
1427,1423.015000,4525
1428,1475.820000,4697
1429,1614.570000,9059
1430,1399.545000,4577
1431,1406.585000,4359
1432,1423.300000,4738
1433,1419.690000,4464
1434,1434.875000,4249
1435,1477.640000,4050
1436,1406.070000,4548
1437,1445.030000,4527
1438,1437.515000,4486
1439,1427.090000,5014
1440,1440.300000,4720
1441,1426.395000,4535
1442,1423.340000,4501
1443,1587.890000,3988
1444,1423.610000,4353
1445,1437.365000,4310
1446,1490.065000,4353
1447,1513.175000,4138
1448,1418.520000,4597
1449,1459.980000,4533
1450,1495.395000,4371
1451,1580.945000,3904
1452,1446.235000,4295
1453,1505.520000,4199
1454,1437.545000,4314
1455,1460.690000,4347
1456,1421.855000,4954
1457,1306.010000,5072
1458,1334.835000,4672
1459,1401.340000,4646
1460,1428.780000,4600
1461,1395.695000,4627
1462,1466.955000,4578
1463,1456.255000,4462
1464,1385.275000,4739
1465,1329.100000,5000
1466,1469.335000,4493
1467,1431.475000,5816
1468,1544.705000,4088
1469,1394.865000,5536
1470,1314.080000,4941
1471,1494.695000,4143
1472,1478.335000,4455
1473,1440.475000,4682
1474,1429.610000,4374
1475,1485.700000,4135
1476,1421.600000,4229
1477,1433.105000,4287
1478,1454.835000,4219
1479,1519.725000,4003
1480,1407.620000,4879
1481,1436.685000,4297
1482,1383.235000,5596
1483,1445.135000,4441
1484,1413.545000,4515
1485,1405.745000,4420
1486,1464.420000,4437
1487,1287.325000,4994
1488,1343.155000,4724
1489,1438.515000,4481
1490,1521.150000,3992
1491,1462.200000,6256
1492,1434.945000,4469
1493,1409.755000,5094
1494,1370.470000,4639
1495,1463.625000,4430
1496,1385.060000,4566
1497,1486.795000,4067
1498,1448.955000,6074
1499,1438.360000,4564
1500,1348.490000,4904
1501,1446.700000,4254
1502,1402.450000,5268
1503,1418.800000,4488
1504,1455.710000,4301
1505,1386.170000,4179
1506,1329.945000,5387
1507,1391.430000,4443
1508,1521.970000,4014
1509,1507.790000,3897
1510,1493.035000,4104
1511,1533.270000,3958
1512,1375.315000,4784
1513,1459.715000,4305
1514,1503.515000,4050
1515,1494.215000,5791
1516,1383.540000,4972
1517,1451.140000,4281
1518,1435.340000,4415
1519,1449.650000,5865
1520,1398.680000,4583
1521,1311.280000,4646
1522,1362.800000,4845
1523,1462.640000,4252
1524,1387.520000,4752
1525,1327.835000,6105
1526,1393.705000,5177
1527,1518.660000,5012
1528,1338.400000,5854
1529,1392.075000,4802
1530,1401.625000,4585
1531,1360.850000,4504
1532,1438.800000,4202
1533,1370.165000,5191
1534,1403.975000,4577
1535,1436.705000,4452
1536,1508.005000,4103
1537,1430.125000,4596
1538,1504.220000,3976
1539,1440.220000,4596
1540,1378.495000,4735
1541,1493.170000,4182
1542,1478.515000,4401
1543,1474.740000,4286
1544,1481.060000,4653
1545,1416.575000,4405
1546,1423.415000,4244
1547,1319.510000,4965
1548,1448.345000,4394
1549,1434.370000,4413
1550,1438.730000,4639
1551,1482.950000,4764
1552,1386.265000,4767
1553,1362.130000,4743
1554,1409.095000,5132
1555,1486.080000,3865
1556,1469.025000,4401
1557,1469.995000,4355
1558,1374.035000,4546
1559,1425.090000,4589
1560,1388.795000,4798
1561,1435.880000,5163
1562,1359.660000,4764
1563,1420.720000,6453
1564,1434.245000,4445
1565,1404.925000,4383
1566,1395.115000,4833
1567,1345.890000,4763
1568,1466.260000,4449
1569,1496.470000,4230
1570,1432.140000,4631
1571,1526.290000,3959
1572,1410.365000,5323
1573,1600.230000,3718
1574,1404.680000,5502
1575,1478.580000,4047
1576,1572.460000,3914
1577,1512.985000,3972
1578,1406.525000,4636
1579,1515.120000,4053
1580,1469.270000,4240
1581,1424.320000,4672
1582,1437.015000,4141
1583,1411.460000,4269
1584,1438.640000,4300
1585,1354.620000,4616
1586,1581.605000,3740
1587,1406.005000,4743
1588,1430.100000,4499
1589,1488.065000,4195
1590,1504.320000,4019
1591,1358.560000,4812
1592,1423.520000,4454
1593,1431.965000,4681
1594,1350.605000,4909
1595,1518.590000,3942
1596,1474.865000,4562
1597,1478.920000,4017
1598,1521.320000,3973
1599,1418.925000,4661
1600,1298.595000,7146
1601,1481.390000,4326
1602,1461.330000,4362
1603,1548.730000,4000
1604,1426.560000,4374
1605,1386.255000,4692
1606,1379.575000,6213
1607,1470.330000,5135
1608,1369.160000,4921
1609,1408.520000,4414
1610,1439.835000,4525
1611,1639.820000,3540
1612,1367.480000,4615
1613,1443.560000,4223
1614,1265.935000,5202
1615,1387.130000,4948
1616,1503.875000,4341
1617,1376.070000,4669
1618,1452.080000,4000
1619,1387.655000,4719
1620,1375.705000,6716
1621,1357.555000,4882
1622,1400.690000,5912
1623,1321.410000,5351
1624,1470.655000,4274
1625,1403.080000,4692
1626,1371.970000,16042
1627,1396.585000,4426
1628,1342.525000,4909
1629,1472.245000,4152
1630,1383.845000,4314
1631,1409.705000,4380
1632,1490.225000,4244
1633,1291.165000,5795
1634,1408.160000,4285
1635,1347.260000,4798
1636,1385.245000,6114
1637,1396.765000,6291
1638,1417.155000,4346
1639,1370.195000,4686
1640,1486.110000,4226
1641,1450.170000,4513
1642,1441.660000,4674
1643,1284.480000,4989
1644,1439.990000,4755
1645,1418.790000,4578
1646,1454.365000,4355
1647,1529.830000,3983
1648,1435.750000,4475
1649,1496.925000,4163
1650,1484.250000,4107
1651,1472.725000,4100
1652,1400.645000,4565
1653,1448.555000,4467
1654,1451.830000,4401
1655,1426.845000,4493
1656,1444.780000,4547
1657,1397.435000,4666
1658,1380.665000,6549
1659,1423.905000,4541
1660,1502.220000,4154
1661,1485.355000,4099
1662,1554.360000,5327
1663,1333.895000,5198
1664,1312.755000,5598
1665,1427.860000,4460
1666,1500.655000,4027
1667,1354.305000,4740
1668,1423.955000,4482
1669,1431.635000,4425
1670,1470.900000,5200
1671,1452.255000,4440
1672,1520.945000,4030
1673,1495.390000,5103
1674,1459.005000,4251
1675,1438.815000,3971
1676,1461.130000,4359
1677,1479.145000,4846
1678,1305.285000,4782
1679,1458.515000,4214
1680,1417.010000,4346
1681,1422.945000,7389
1682,1486.655000,4918
1683,1353.770000,4941
1684,1388.935000,4776
1685,1435.240000,4555
1686,1515.215000,5422
1687,1348.870000,5081
1688,1515.490000,3847
1689,1386.020000,4976
1690,1420.310000,4409
1691,1384.645000,4966
1692,1389.075000,4605
1693,1466.065000,4724
1694,1449.545000,4268
1695,1413.410000,4498
1696,1442.335000,4362
1697,1494.295000,4006
1698,1467.190000,5560
1699,1408.110000,4377
1700,1458.915000,4161
1701,1376.365000,4458
1702,1328.925000,4747
1703,1442.845000,4406
1704,1410.280000,4670
1705,1448.285000,4469
1706,1450.020000,4480
1707,1519.175000,4071
1708,1397.675000,7292
1709,1365.915000,5520
1710,1479.780000,4257
1711,1400.875000,4966
1712,1402.810000,4485
1713,1369.570000,4742
1714,1507.495000,4118
1715,1432.325000,5047
1716,1423.615000,4378
1717,1425.110000,4778
1718,1431.245000,4629
1719,1342.170000,4830
1720,1451.860000,4340
1721,1451.705000,5430
1722,1504.365000,4054
1723,1445.465000,4375
1724,1376.690000,5818
1725,1429.145000,4707
1726,1526.490000,4136
1727,1368.445000,4700
1728,1550.035000,3756
1729,1373.810000,4738
1730,1265.815000,5417
1731,1423.465000,4499
1732,1540.960000,3977
1733,1462.180000,4408
1734,1455.410000,4854
1735,1405.015000,4341
1736,1403.525000,4889
1737,1426.475000,4690
1738,1330.815000,4956
1739,1472.850000,3996
1740,1383.115000,5270
1741,1383.880000,4575
1742,1377.615000,4655
1743,1493.420000,3945
1744,1519.950000,3995
1745,1384.780000,4554
1746,1415.460000,4387
1747,1464.945000,4277
1748,1438.360000,4129
1749,1457.155000,4474
1750,1432.310000,4548
1751,1448.255000,5193
1752,1405.855000,4746
1753,1513.495000,4032
1754,1447.850000,5219
1755,1407.290000,4543
1756,1472.255000,4449
1757,1415.245000,4481
1758,1373.980000,4979
1759,1332.835000,6940
1760,1482.790000,4340
1761,1502.430000,4471
1762,1438.510000,4433
1763,1406.780000,4650
1764,1378.640000,4874
1765,1399.625000,4821
1766,1519.975000,3727
1767,1401.155000,4783
1768,1464.225000,4285
1769,1489.935000,4016
1770,1392.025000,4764
1771,1551.875000,3794
1772,1555.390000,3802
1773,1374.975000,4673
1774,1271.505000,5234
1775,1431.210000,4437
1776,1378.785000,4976
1777,1441.350000,4982
1778,1422.775000,4562
1779,1461.795000,5718
1780,1414.820000,5088
1781,1442.075000,4771
1782,1391.330000,4652
1783,1478.935000,4277
1784,1537.160000,4089
1785,1403.040000,7210
1786,1424.160000,4691
1787,1453.085000,5357
1788,1544.220000,4009
1789,1405.050000,6020
1790,1321.010000,5338
1791,1492.270000,4104
1792,1462.620000,4228
1793,1375.120000,4830
1794,1361.240000,4858
1795,1311.895000,5135
1796,1489.140000,4024
1797,1400.855000,4623
1798,1442.580000,4360
1799,1386.880000,4404
1800,1521.425000,4121
1801,1500.515000,4027
1802,1425.410000,4134
1803,1333.875000,4735
1804,1410.765000,4385
1805,1505.430000,4192
1806,1482.650000,4425
1807,1428.350000,4361
1808,1415.625000,4614
1809,1377.995000,4652
1810,1413.610000,4351
1811,1510.215000,3963
1812,1338.105000,5080
1813,1474.055000,4277
1814,1552.555000,3998
1815,1434.715000,4556
1816,1377.675000,4936
1817,1414.340000,4433
1818,1471.645000,5215
1819,1501.265000,3864
1820,1389.065000,4670
1821,1487.490000,4107
1822,1464.465000,4337
1823,1467.920000,4038
1824,1460.495000,4371
1825,1435.480000,4466
1826,1406.530000,4557
1827,1416.160000,4580
1828,1544.890000,4851
1829,1336.900000,4714
1830,1410.555000,4629
1831,1405.780000,4763
1832,1373.320000,5737
1833,1428.655000,4509
1834,1488.045000,4405
1835,1450.255000,4452
1836,1435.695000,4477
1837,1488.475000,4864
1838,1388.830000,4997
1839,1558.890000,3988
1840,1450.995000,4343
1841,1369.445000,4699
1842,1554.180000,3683
1843,1394.275000,6030
1844,1319.030000,4592
1845,1373.680000,4351
1846,1533.580000,3832
1847,1502.565000,4063
1848,1230.575000,5697
1849,1345.870000,5377
1850,1380.215000,4507
1851,1441.320000,5733
1852,1280.630000,4810
1853,1444.375000,4541
1854,1419.475000,4148
1855,1316.935000,5506
1856,1462.730000,4242
1857,1421.980000,4084
1858,1376.745000,5507
1859,1324.650000,4903
1860,1412.600000,4469
1861,1308.570000,4920
1862,1476.355000,4266
1863,1418.995000,4454
1864,1444.745000,4348
1865,1410.715000,4567
1866,1459.415000,4468
1867,1465.560000,4218
1868,1422.975000,4504
1869,1407.225000,5975
1870,1482.910000,4267
1871,1408.220000,4979
1872,1400.180000,4738
1873,1440.735000,4478
1874,1515.610000,4119
1875,1475.810000,4388
1876,1471.645000,3871
1877,1461.605000,4331
1878,1467.120000,4142
1879,1343.530000,4952
1880,1535.385000,4060
1881,1417.530000,4448
1882,1542.645000,4000
1883,1456.015000,4574
1884,1521.180000,4258
1885,1504.525000,4446
1886,1435.325000,4523
1887,1354.285000,4806
1888,1440.205000,4542
1889,1385.395000,4653
1890,1500.910000,4192
1891,1530.705000,4041
1892,1491.735000,4008
1893,1371.630000,4713
1894,1468.425000,4491
1895,1440.435000,4557
1896,1419.680000,4516
1897,1508.495000,4221
1898,1489.635000,4453
1899,1363.570000,4322
1900,1352.035000,4939
1901,1420.255000,4529
1902,1447.535000,4401
1903,1392.895000,4439
1904,1426.585000,4612
1905,1331.770000,5690
1906,1433.710000,4946
1907,1342.430000,4967
1908,1398.450000,4359
1909,1357.130000,17778
1910,1479.030000,4132
1911,1465.745000,4070
1912,1342.750000,4835
1913,1382.140000,4589
1914,1449.870000,4400
1915,1482.070000,4282
1916,1526.445000,3999
1917,1456.005000,4164
1918,1491.445000,3861
1919,1412.530000,4827
1920,1493.010000,4034
1921,1482.320000,4424
1922,1438.340000,4347
1923,1495.120000,5776
1924,1477.305000,4317
1925,1376.890000,4764
1926,1453.020000,5176
1927,1434.425000,4373
1928,1429.960000,4334
1929,1460.045000,4548
1930,1507.975000,4183
1931,1438.450000,8076
1932,1498.755000,4100
1933,1378.795000,4623
1934,1435.255000,4683
1935,1425.355000,4331
1936,1443.655000,4453
1937,1463.330000,4253
1938,1373.905000,5849
1939,1412.440000,5347
1940,1533.345000,5705
1941,1348.035000,5009
1942,1371.275000,4937
1943,1292.830000,5220
1944,1392.690000,4886
1945,1548.510000,3895
1946,1409.885000,4623
1947,1435.730000,4524
1948,1567.215000,3969
1949,1366.040000,4776
1950,1409.815000,4543
1951,1398.555000,4693
1952,1485.370000,4155
1953,1459.980000,4390
1954,1529.215000,3993
1955,1421.315000,4394
1956,1389.240000,4506
1957,1497.635000,4044
1958,1452.000000,4295
1959,1468.670000,4335
1960,1418.050000,4752
1961,1374.770000,4707
1962,1441.835000,4413
1963,1402.870000,4568
1964,1451.025000,4302
1965,1453.690000,4191
1966,1416.735000,4444
1967,1414.650000,4592
1968,1432.080000,4970
1969,1385.355000,4671
1970,1449.275000,4464
1971,1447.435000,4322
1972,1430.550000,4404
1973,1464.300000,4401
1974,1413.285000,4637
1975,1372.330000,4689
1976,1493.725000,4153
1977,1430.780000,4301
1978,1451.055000,6680
1979,1386.750000,4586
1980,1373.815000,4726
1981,1563.750000,4052
1982,1379.550000,4727
1983,1425.595000,4448
1984,1455.105000,4444
1985,1427.700000,4467
1986,1346.725000,5923
1987,1488.935000,4200
1988,1457.510000,4092
1989,1312.260000,5033
1990,1394.575000,4654
1991,1392.150000,4786
1992,1575.870000,3912
1993,1434.180000,4587
1994,1404.790000,4462
1995,1482.610000,4399
1996,1461.310000,4368
1997,1356.460000,4944
1998,1361.635000,6012
1999,1278.435000,5251
2000,1386.810000,4518
2001,1511.220000,4123
2002,1433.555000,4439
2003,1498.620000,3853
2004,1462.560000,4370
2005,1565.700000,4021
2006,1383.205000,5546
2007,1526.030000,4243
2008,1545.260000,3815
2009,1394.100000,5586
2010,1324.760000,5005
2011,1446.770000,6268
2012,1422.210000,4623
2013,1421.195000,4767
2014,1421.660000,5437
2015,1391.765000,4832
2016,1384.920000,5061
2017,1536.920000,4086
2018,1466.485000,5610
2019,1497.955000,4345
2020,1469.235000,4466
2021,1556.045000,3967
2022,1445.935000,4469
2023,1348.765000,6740
2024,1405.140000,6120
2025,1420.040000,5705
2026,1417.390000,4610
2027,1434.640000,4318
2028,1430.115000,4321
2029,1421.485000,4193
2030,1531.940000,4926
2031,1411.840000,4456
2032,1357.545000,4946
2033,1422.020000,5852
2034,1529.050000,3977
2035,1348.380000,4947
2036,1458.965000,4717
2037,1472.375000,4278
2038,1437.685000,4275
2039,1433.100000,4481
2040,1334.945000,4743
2041,1554.115000,3863
2042,1417.975000,4861
2043,1408.840000,4681
2044,1335.405000,5002
2045,1465.005000,4296
2046,1463.565000,4572
2047,1509.750000,5436
2048,1436.315000,4165
2049,1388.325000,4567
2050,1380.175000,4648
2051,1497.260000,4728
2052,1491.380000,4151
2053,1404.180000,4663
2054,1446.040000,4310
2055,1472.455000,4310
2056,1415.540000,4374
2057,1411.605000,4294
2058,1409.500000,4438
2059,1470.240000,4272
2060,1431.225000,5788
2061,1431.855000,4274
2062,1297.775000,5224
2063,1483.835000,3991
2064,1459.750000,4318
2065,1498.995000,4384
2066,1456.205000,4494
2067,1452.445000,4224
2068,1529.320000,4009
2069,1498.640000,3963
2070,1396.010000,4365
2071,1388.635000,6370
2072,1513.320000,4260
2073,1366.950000,4739
2074,1466.770000,4192
2075,1434.670000,4298
2076,1454.060000,4170
2077,1399.585000,4383
2078,1443.845000,4446
2079,1423.050000,4439
2080,1485.190000,4010
2081,1471.040000,4194
2082,1469.415000,4222
2083,1412.470000,4472
2084,1402.935000,4678
2085,1383.290000,4407
2086,1333.080000,4886
2087,1387.630000,4851
2088,1521.880000,3898
2089,1430.770000,4317
2090,1482.005000,4122
2091,1460.630000,4344
2092,1505.540000,4060
2093,1493.585000,4069
2094,1428.235000,4270
2095,1416.560000,7499
